TestId,Date,Athlete Code,Stage,L|R Peak Force,L|R Avg. Force
XBgujTJXUslvZOuUMCFH,10/10/2023,MFB057,Propulsive,-1.9021,-2.7879
Nm4hE98V7RmMrMUYUFyV,10/10/2023,MFB057,Propulsive,-1.0574,-2.2525
kOPQm4BpqgdOrrY9b0b2,10/3/2023,MFB057,Propulsive,-1.6694,-5.1139
2TVdgJFtXX4kBC5YXzmW,10/3/2023,MFB057,Propulsive,-0.7065,-3.7458
5MTa7ZztTK6mUuGS5hId,9/26/2023,MFB057,Propulsive,0.0767,-3.6308
02G98zooi96t5pc8EtcX,9/26/2023,MFB057,Propulsive,3.4704,-1.1686
VUptBUXXkjiByCNpoEPT,9/19/2023,MFB057,Propulsive,0.4986,-3.5614
oqhohyznSz43ziHBsMQI,9/19/2023,MFB057,Propulsive,-1.4493,-5.5687
MBwDIQPSABt4nVGIiZKf,9/12/2023,MFB057,Propulsive,-2.9882,-3.974
zSEyPkGDhtImUsf901cN,9/12/2023,MFB057,Propulsive,-1.5562,-2.895
XOIZZyafVz4JsTZ0w827,8/29/2023,MFB057,Propulsive,-3.9566,-5.3858
DNcI5c9rXE55Jc7WnaaY,8/29/2023,MFB057,Propulsive,-3.7688,-4.1093
Dg2VRvnGs00xjpsnUdrq,8/29/2023,MFB057,Propulsive,-2.8529,-5.2766
BXZHEv2lZVi2iHor8IuT,10/10/2023,MFB058,Propulsive,-0.5329,-3.629
FgiRxBtVbrWP4t8LxBbp,10/10/2023,MFB058,Propulsive,0.7499,-2.9368
qPM07uIwXmqNXHseyhkb,10/3/2023,MFB058,Propulsive,2.1296,0.0311
Ejp332OrCamoWN8aFS08,10/3/2023,MFB058,Propulsive,-0.588,-3.0905
uvRgCipWDJJ2pcKayMQ4,9/26/2023,MFB058,Propulsive,-1.7418,-2.3664
RqpSDwD5IOGVGkwcklfa,9/26/2023,MFB058,Propulsive,-4.8269,-5.2917
IDdSZCs8bqiUuCOGemze,9/19/2023,MFB058,Propulsive,0.1476,-0.5987
pr9Kqb7DWHh4K5P6mSSe,9/19/2023,MFB058,Propulsive,-0.3082,-0.8516
oHEWsSmos8s4SH8wuxfV,8/29/2023,MFB058,Propulsive,-0.0808,-2.2828
26zWI198SUNn0dBI2ESN,8/29/2023,MFB058,Propulsive,-1.2723,-3.4666
vWJbXOjoAQIMELMV7dO7,8/29/2023,MFB058,Propulsive,-1.9948,-4.2516
4ELk1aWocOoCCsqXZchM,10/17/2023,MFB059,Propulsive,4.7904,1.4956
WuunGJB2RDAhkS0bNzIK,10/17/2023,MFB059,Propulsive,4.1424,0.5017
pWio8GnOLkoBF6lEhYlw,10/10/2023,MFB059,Propulsive,4.2637,0.204
QU9JeqdtiS1zZbWYVeM1,10/10/2023,MFB059,Propulsive,2.6485,-0.2837
xhArPMDNcKXFrqF50QN5,10/3/2023,MFB059,Propulsive,3.211,-1.8567
88a32USvxkISYHbYFNTh,10/3/2023,MFB059,Propulsive,4.6269,0.3418
BEvuSREO6nToq14zxv1Z,9/26/2023,MFB059,Propulsive,1.3914,0.2
dtZhxJOJEccMfjBqaVGM,9/26/2023,MFB059,Propulsive,0.5939,-3.4905
Rn1gxYCdE69TpPDvkvCn,9/19/2023,MFB059,Propulsive,2.3693,-0.5054
FhOb40iPnH0lhtPHX3wO,9/19/2023,MFB059,Propulsive,3.9288,0.2314
1TEJ4If8JYrVslss4wPb,9/12/2023,MFB059,Propulsive,4.1857,1.7675
cgXfimAeG1UBuB2dLt9Z,9/12/2023,MFB059,Propulsive,3.6068,1.9426
DI9AHlpIqye2eny1v5f7,8/29/2023,MFB059,Propulsive,0.0424,-2.0485
KW76nkpfSLIK6slMzVLD,8/29/2023,MFB059,Propulsive,3.3167,0.9768
Ensrt7WfY6xyvWtfzoSb,8/29/2023,MFB059,Propulsive,1.0,-0.6074
YrNMRA7TASo1QK3UgdXL,10/17/2023,MFB060,Propulsive,0.1283,-0.5099
MlG4BOQtvDOa99r4ENIr,10/17/2023,MFB060,Propulsive,4.8885,3.0032
IhzQXUqTCAH7zm191Mfs,10/10/2023,MFB060,Propulsive,5.2544,0.7216
5BSkbndhTpQ1PsOVNXw2,10/10/2023,MFB060,Propulsive,5.6471,4.0968
vEa1airdLHKvsewDUxxh,9/26/2023,MFB060,Propulsive,2.3717,0.5729
hjkzEJTKXUaecLvmINa7,9/26/2023,MFB060,Propulsive,6.4047,2.1101
JOXC2lSrl7AdgID4JAvu,9/12/2023,MFB060,Propulsive,6.1457,2.7179
ouOsTxrwPEMyCyxZp5Gd,9/12/2023,MFB060,Propulsive,5.296,2.8044
zicc80E2QcdLanJC77Nk,8/29/2023,MFB060,Propulsive,5.1546,2.8
hIYINDwUgVK5IKlyyKex,8/29/2023,MFB060,Propulsive,5.1163,2.3791
iwPidAzRS126HXAJDcSt,10/17/2023,MFB061,Propulsive,5.0743,1.5898
b32JHI4mjHWJxjXivWkw,10/17/2023,MFB061,Propulsive,-0.7659,-1.9368
ckdj9hcczFnJx7jYdIlQ,10/10/2023,MFB061,Propulsive,0.0992,-2.1041
zOhkBqXHgbxkwkTAJPVZ,10/10/2023,MFB061,Propulsive,-0.5354,-1.6832
MCiZDQKZlMx9TZ03Dtpd,10/3/2023,MFB061,Propulsive,3.9501,2.6928
64E4t0lJ6HlwAVzmJhzZ,10/3/2023,MFB061,Propulsive,1.4543,-0.5618
4QVq2lmPt4WhMnqE1TFR,9/12/2023,MFB061,Propulsive,-0.2405,0.6889
yDWq4U9M1972hpRhhl9n,9/12/2023,MFB061,Propulsive,2.197,1.4893
fKMhnfMdabWCcUzzwdDr,8/29/2023,MFB061,Propulsive,0.7407,0.0621
ZmeNxq8rdXGaUaHHYin4,8/29/2023,MFB061,Propulsive,0.463,1.4928
9xdcq28dQVZm4vcHATdK,8/29/2023,MFB061,Propulsive,1.696,1.6711
ijm8OG1EfXAYkFzj6V6n,10/17/2023,MFB062,Propulsive,-1.71,-2.9677
IRvdicbiLSjRfJhaht7D,10/17/2023,MFB062,Propulsive,-4.3329,-1.9004
baktuXPHViCHguAzqTpF,10/10/2023,MFB062,Propulsive,-1.0258,-2.1762
7My1lgbWtMpOKRUileGI,10/10/2023,MFB062,Propulsive,-3.495,-1.4403
914UDAJVMyL5Jr3gwo1y,10/3/2023,MFB062,Propulsive,-1.2835,-2.1763
4rv1ajaURe5iHqg3DINZ,10/3/2023,MFB062,Propulsive,-3.0373,-4.0358
Q8VujC5vY5OEDLVBzR1R,9/26/2023,MFB062,Propulsive,-1.6494,-1.5247
rFjgoX0nMXcuTbzmV42r,9/26/2023,MFB062,Propulsive,-2.5296,-3.5174
6Ioqxp0cHmknS0xJz9gc,9/19/2023,MFB062,Propulsive,-1.3219,-2.4226
8sRm3ITKKzkaKXvAVFKE,9/19/2023,MFB062,Propulsive,-2.0074,-1.637
oTs3L3zWLBjDaRuF07A9,9/12/2023,MFB062,Propulsive,-3.7224,-3.5805
XmuJhvsvRwv9ka3B1MRI,9/12/2023,MFB062,Propulsive,-1.849,-1.6272
4y5zwgQMCj5Wtli6BwGZ,8/29/2023,MFB062,Propulsive,-4.1345,-2.0218
4BjtL6Jqfdf2o4LB7hTH,8/29/2023,MFB062,Propulsive,-3.4458,-3.9664
hzAeNgjCQTCMhGgghJto,8/29/2023,MFB062,Propulsive,-2.6583,-3.0399
RyThwC2IlRVlEtbn8sDd,10/17/2023,MFB063,Propulsive,-5.8779,-5.853
e2zbf9fxx9Adnm1cSnmc,10/17/2023,MFB063,Propulsive,-2.9644,-2.9028
4oROU79rXHOyMwkH5ood,10/10/2023,MFB063,Propulsive,-5.1132,-3.9667
jSLYB4DB2ItsEYeZjs8I,10/10/2023,MFB063,Propulsive,-1.3303,0.2585
YrtFleEwaW9Rn71H4TGh,10/3/2023,MFB063,Propulsive,-1.8685,-2.2061
WQAtqomlFIFTHlEF5S3x,10/3/2023,MFB063,Propulsive,2.2783,2.1913
yfY61Av0VzQNMSieiLTg,9/26/2023,MFB063,Propulsive,-0.0718,-1.0103
WXyfVxdtDulIMbOaxqIs,9/26/2023,MFB063,Propulsive,-4.3416,-4.6667
PXrGuZ7LDv7ueIuh7yjp,9/19/2023,MFB063,Propulsive,-0.5747,-3.1871
1wS6CBGsb357VgeaF9fi,9/19/2023,MFB063,Propulsive,-0.1264,-4.0393
rnM7WsHJiA0BqpvBgNTg,9/12/2023,MFB063,Propulsive,-3.0641,-4.7352
BZUdIOaYtT7LUAPulcuk,9/12/2023,MFB063,Propulsive,-3.0037,-3.0831
DfKif3Taqp9EyZaiitOS,8/29/2023,MFB063,Propulsive,-2.8729,-4.2099
s8BMwdYW2O109ffrQgD2,8/29/2023,MFB063,Propulsive,-4.4335,-4.82
ZORHaeHOyExPgfJ4Oq1e,8/29/2023,MFB063,Propulsive,-1.8856,-3.3576
l76oc8ubXbJgpYRWygtz,10/17/2023,MFB064,Propulsive,-0.6452,-3.0724
g8fc284UBCz77pTubJXI,10/17/2023,MFB064,Propulsive,-3.023,-5.3456
TRB1hsZQH6kUNuYk9A5t,10/10/2023,MFB064,Propulsive,-0.7722,-3.658
qMM55KgKPkUIAn6mmM8A,10/10/2023,MFB064,Propulsive,-3.9686,-4.8808
ZpKVDrgPLz2jORu2jLxK,10/3/2023,MFB064,Propulsive,-2.0243,-3.7695
Scg8PCLVDR9n7WbB1BZu,10/3/2023,MFB064,Propulsive,-3.1506,-5.0799
JbIySN6XmDQRFPweszK0,9/26/2023,MFB064,Propulsive,-2.7479,-3.4142
UUe3rFaJYNwTt526o7UZ,9/26/2023,MFB064,Propulsive,-2.9349,-4.718
ureSpeCo4GwQjksvnj4A,9/19/2023,MFB064,Propulsive,-3.1773,-4.4464
3qXBvbGhGqH1lHcaDPO8,9/19/2023,MFB064,Propulsive,-4.1542,-5.4466
mbpRENaVpFVhhclBtxca,9/12/2023,MFB064,Propulsive,-3.1175,-4.2166
DxSNYsMibPabTxUCQ5ao,9/12/2023,MFB064,Propulsive,-3.4026,-5.2124
52GS2TkTTGaGpIEXqdzr,8/29/2023,MFB064,Propulsive,-3.3091,-4.4232
fCabTgMLjTHWCScXbV5i,8/29/2023,MFB064,Propulsive,-2.0155,-3.5578
onX9aWBVrMCQhgZHhIDM,8/29/2023,MFB064,Propulsive,-1.34,-3.957
o1D99HObKAbkgxFchvEr,10/17/2023,MFB065,Propulsive,2.5129,4.2634
96gPP04ELbSGCSolEXMk,10/17/2023,MFB065,Propulsive,4.2169,5.8748
4rmikinr7rUVCEmggRbU,10/10/2023,MFB065,Propulsive,3.5647,5.9391
4rqFBGNkXU41p9dkxTh6,10/10/2023,MFB065,Propulsive,4.5696,6.9076
wreP9G9BVk5UZ2QYd28O,10/3/2023,MFB065,Propulsive,4.1831,7.8027
zr6J1VvISyOIWaG7eIKt,10/3/2023,MFB065,Propulsive,7.9096,9.3728
6FZSkySjCBvZkn7FeLJ7,9/19/2023,MFB065,Propulsive,1.1329,0.4873
wIykjVwfXE9WX2S8NuVS,9/19/2023,MFB065,Propulsive,4.5631,5.5568
xWy2xhr5YMoXA7qHrQvH,9/12/2023,MFB065,Propulsive,1.6575,2.5916
cqAPpyWqX0bWxzfJfU7X,9/12/2023,MFB065,Propulsive,2.6779,3.1939
z1G2S9UUa7Yslb71ZZQW,8/29/2023,MFB065,Propulsive,2.7406,4.3807
kPlStV0zog1BDHfnGl5C,8/29/2023,MFB065,Propulsive,4.6965,7.7335
VTagSDma6qpJGUf3aXC6,8/29/2023,MFB065,Propulsive,0.1704,2.9991
PlpI1HKsnuP59Rd33yiO,10/17/2023,MFB066,Propulsive,0.0291,-1.789
o1D1OOXpYRdnr9iWSblM,10/17/2023,MFB066,Propulsive,-1.1898,-1.9686
7XLjukexqnfzUSg66wcB,10/10/2023,MFB066,Propulsive,1.3083,-0.0187
B9mg5UkQ2zZv2P9geuI3,10/10/2023,MFB066,Propulsive,-2.636,-3.518
H4UZiB3iXpTkuEuwXrA7,10/3/2023,MFB066,Propulsive,-0.8926,-1.5982
2PJtnMT6SQikqSum5kBF,10/3/2023,MFB066,Propulsive,-3.0349,-2.8738
2mNVMOvTj2692ihpLbkt,9/26/2023,MFB066,Propulsive,-4.5171,-4.228
avQalAx2xZILYziskQyp,9/26/2023,MFB066,Propulsive,-2.9738,-2.6927
9SYcbn9WT9YmPeeMD7N2,9/19/2023,MFB066,Propulsive,-0.7161,-0.3422
wMNhE4x2rLusRMQ4XmSC,9/19/2023,MFB066,Propulsive,-2.9813,-2.8683
xZzJ5LrYhGDeK3y9pvW9,9/12/2023,MFB066,Propulsive,0.3856,-2.1247
Ds1mizn1ULwELYf6cYje,9/12/2023,MFB066,Propulsive,-4.1624,-2.3888
bqu83ECQIkJO1PA4esxO,8/29/2023,MFB066,Propulsive,-4.6803,-1.4837
5eYJZPK1SJTOdBliHqMk,8/29/2023,MFB066,Propulsive,-1.9537,-0.5122
M4d9hAD8KTZiOmLaHRXO,8/29/2023,MFB066,Propulsive,4.7456,1.7763
Lv9LHfBbbrKYbLe89V9l,10/17/2023,MFB067,Propulsive,-0.2758,0.58
njTruUDADRqPFCoACeyj,10/17/2023,MFB067,Propulsive,2.6681,4.1096
gMGn1GqgCHYC3yZGjxcB,10/10/2023,MFB067,Propulsive,-1.3164,1.1188
qa7zwRnVAWpMEA7WI3lc,10/10/2023,MFB067,Propulsive,0.4507,1.1327
58ZJflvpY7DIwCnt3Lb4,10/3/2023,MFB067,Propulsive,2.195,2.1358
DNF9yveAnyQQ9c9touji,10/3/2023,MFB067,Propulsive,3.0272,2.2508
QZKZNgLAXRhKIF5vkXl0,9/26/2023,MFB067,Propulsive,1.1717,1.9221
U8e2I7aTHIGCoA6shgkk,9/26/2023,MFB067,Propulsive,2.863,2.5171
Fu92iqFXATOvG5TYSEwX,9/19/2023,MFB067,Propulsive,-1.3632,-0.5449
Hl1QpRXWAlg7GWo7yxtX,9/19/2023,MFB067,Propulsive,5.6622,3.7078
NGg8jNewKi0tM2vEatHe,9/12/2023,MFB067,Propulsive,-3.1264,-0.1133
xT23vWR0gDNymJTE8X0x,9/12/2023,MFB067,Propulsive,-2.6217,0.415
LRjSS1F4rGZe3WQhyyZy,8/29/2023,MFB067,Propulsive,-1.3501,1.0881
mKy9KWfHyGKDweHxFcn2,8/29/2023,MFB067,Propulsive,1.3812,0.6138
sKCCSTp2p6gtumSOcwz5,8/29/2023,MFB067,Propulsive,-2.1058,-0.2687
l0SNJChT0V497Q4qKa83,10/17/2023,MFB068,Propulsive,4.433,4.2513
DutIwXkEt6WywhLRNpA7,10/17/2023,MFB068,Propulsive,0.5353,-0.592
HQIDhK1itWNIZsGewKpq,10/10/2023,MFB068,Propulsive,2.9602,0.0781
vNJC0SVrFlKouL0cDz8N,10/10/2023,MFB068,Propulsive,2.0055,-1.2337
wS3TJ8fLUzrWB7ijpBpO,10/3/2023,MFB068,Propulsive,2.1583,2.6257
7roWJVdD9S1rXzNxQAZI,10/3/2023,MFB068,Propulsive,2.0932,2.1659
QQ1ZgHPGjO5HvEjxAOO1,9/12/2023,MFB068,Propulsive,1.8345,-0.4183
5cDqm7CY6XACN3lVZoCa,9/12/2023,MFB068,Propulsive,1.8109,0.5779
Xue2Cwrt0QP01giaLqmZ,10/17/2023,MFB069,Propulsive,1.4023,0.6058
lwYc6NPDxKTsJD3I6OtM,10/17/2023,MFB069,Propulsive,-3.8155,-1.5846
xEDBKLxVeMSEJIdGUirT,10/10/2023,MFB069,Propulsive,-4.4655,-5.3521
CIz1a2uaoX2v1uFXK6V1,10/10/2023,MFB069,Propulsive,-2.0264,-1.5973
lwNBlR02fYHYC0JJhdtg,10/3/2023,MFB069,Propulsive,-0.4167,-0.4747
HZEghDOJ8PF8dxgtPc8F,10/3/2023,MFB069,Propulsive,-0.8754,-1.8936
9TOfBrpWqi4GybHUgMbx,9/26/2023,MFB069,Propulsive,1.2887,1.1567
uXuR1p6TLV7Xt4AFtI8E,9/26/2023,MFB069,Propulsive,-0.097,-0.6659
cfSjixiQXduhCY9OifzS,9/19/2023,MFB069,Propulsive,-1.1864,-0.6168
yNspYc8h6Zl9N4kwxwA2,9/19/2023,MFB069,Propulsive,0.3454,0.1064
DqXkMDurzE4es5eu94Ca,9/12/2023,MFB069,Propulsive,0.7446,0.8141
lz8oYMTYneEHM3n22ePD,9/12/2023,MFB069,Propulsive,2.8264,2.123
I5B7sRp0YbfopjFxGuW8,8/29/2023,MFB069,Propulsive,0.7427,-0.0726
gydgdR8dMLos5N3u4q4g,8/29/2023,MFB069,Propulsive,-0.0456,1.0586
rqy7TnQorMDPxSkxh8oF,8/29/2023,MFB069,Propulsive,-0.4013,1.7436
oOjYBJ0a5QO5VgtyhRxQ,10/10/2023,MFB070,Propulsive,-2.0858,0.2126
LJHJ0i8MtbDobqSSAftk,10/10/2023,MFB070,Propulsive,-2.8337,2.7206
hUHC0O8Ne87SkKnJdvzb,9/26/2023,MFB070,Propulsive,-7.1076,-5.85
CueSR3a5aQj0DpvVva0n,9/26/2023,MFB070,Propulsive,-4.8851,-1.1411
vEKNyV7ebIlVR0warA3V,9/19/2023,MFB070,Propulsive,-5.0414,-4.5278
bdQldZAUcPLb2Ke9gXno,9/19/2023,MFB070,Propulsive,-2.2041,2.9175
f8zUybNSNmX9ZOQP5CbE,8/29/2023,MFB070,Propulsive,-8.991,-4.4273
ZQFQnYvrH1peBMptkQ6q,8/29/2023,MFB070,Propulsive,-6.9569,-4.2372
scPUMsbaaRxHfKUgJemd,8/29/2023,MFB070,Propulsive,-0.0782,1.7277
tBdozP4OxEWlGq8feQbV,10/17/2023,MFB071,Propulsive,0.0,-1.007
jamijTNcDZQmLxxTclcz,10/17/2023,MFB071,Propulsive,-0.368,-0.3331
uWl5ZvuvwMXhCqsgHv6j,10/10/2023,MFB071,Propulsive,-1.9947,-1.0971
RB05erBEySTp1nPZraQ3,10/10/2023,MFB071,Propulsive,-4.0232,-3.4606
QsuWyoTVvBsjGxYZb85S,10/3/2023,MFB071,Propulsive,0.1943,0.5909
BmYjKiorkjMAH57jeedW,10/3/2023,MFB071,Propulsive,-1.1276,-2.3017
LoNBjF9bHkiRNAlzCobh,9/26/2023,MFB071,Propulsive,-1.1146,0.0459
nSW7OVEQdVvsf9OBDK0V,9/26/2023,MFB071,Propulsive,-1.9877,-0.4885
jtfj8yr59MhEgq1UKwkj,9/19/2023,MFB071,Propulsive,-1.8101,-1.206
Sm531FC0lrquXcQnNPDF,9/19/2023,MFB071,Propulsive,-3.8882,-2.4572
xiBQikLFH6VBvAR6ysz6,9/12/2023,MFB071,Propulsive,-0.2349,0.2689
6Tn2aLkpVitRETojXCwl,9/12/2023,MFB071,Propulsive,-0.6002,1.4305
ztzHikK5QP0XRovcYbkr,8/29/2023,MFB071,Propulsive,-0.2927,1.1435
SWjBGl2lj8r68jRDOrFa,8/29/2023,MFB071,Propulsive,2.2822,0.2141
0Vk4L5kLJygrVFMTJD43,8/29/2023,MFB071,Propulsive,-1.752,0.4806
xhxJ0QylKOG0i0n2Q7CJ,10/17/2023,MFB072,Propulsive,-2.8632,-4.8468
xknBVdzaR49QDJhl5D9J,10/17/2023,MFB072,Propulsive,-3.2753,-4.7673
nK21JPVS8rNHS4MZJhq0,10/10/2023,MFB072,Propulsive,-5.1253,-4.8126
i2P8zih9u1JCefJxdTWp,10/10/2023,MFB072,Propulsive,-3.4349,-4.7085
dg5LmiVp1XNXlVxPgTvy,10/3/2023,MFB072,Propulsive,-1.2372,-5.0069
H58GuOUmmL1adO1oh9hn,10/3/2023,MFB072,Propulsive,-1.7196,-3.3535
hx6cfGXnSga4WkGCEXM5,9/26/2023,MFB072,Propulsive,0.0,-2.571
OePeoBDFEgVc4lTXaOIl,9/26/2023,MFB072,Propulsive,-0.689,-2.73
Vr4ZCp3rLc2fwWCQV0nm,9/19/2023,MFB072,Propulsive,-2.2556,-3.4607
Gp01MSQy9uJECq4DoOEC,9/19/2023,MFB072,Propulsive,-2.5809,-3.5192
lVIO18iitp6SKJzcYHyp,8/29/2023,MFB072,Propulsive,-3.0803,-4.013
nEsDNpJ9bPLqm08toYP9,8/29/2023,MFB072,Propulsive,-1.9144,-1.2603
8lKLcZeEN6imlPgBwqZ6,8/29/2023,MFB072,Propulsive,-1.6524,-1.773
rh0q9AW2pdDdyESxj2UO,10/17/2023,MFB073,Propulsive,4.7114,7.4435
2Ymyychfvs3E7JlXQK07,10/17/2023,MFB073,Propulsive,4.9855,9.2337
AN8vfyGJ4CqFWSHqwThX,10/10/2023,MFB073,Propulsive,3.8462,7.0764
2kGlbFdVPlCehzoUmkh4,10/10/2023,MFB073,Propulsive,7.2727,11.633
tWuym1a03SiGGPkimJyP,10/3/2023,MFB073,Propulsive,5.9539,11.9142
4kB7Glz49lKqTJukX2Ak,10/3/2023,MFB073,Propulsive,5.361,9.694
vwBpVa1eTu7H1X08ZfI6,9/26/2023,MFB073,Propulsive,2.9864,5.0623
wm3CHLgfRciHmw4N9vcd,9/26/2023,MFB073,Propulsive,4.3271,8.9417
KfzJNTcIVW2bqh3D1glb,9/19/2023,MFB073,Propulsive,5.6452,12.0294
QzSj0HFNVTgRUMQ8c55o,9/19/2023,MFB073,Propulsive,3.6515,7.0418
aSAQlhmqccm0q1GcGJN6,9/12/2023,MFB073,Propulsive,2.8534,5.1438
bdLNav4omuZIrDiWe9ab,9/12/2023,MFB073,Propulsive,2.2636,7.9726
2p5c53MwyNcl6NoDUg1o,8/29/2023,MFB073,Propulsive,1.8474,3.8526
8grXgKuwaFo8fm5WgoPE,8/29/2023,MFB073,Propulsive,0.5958,4.1169
HZAxAzt9iXy4Kx9uVcKu,8/29/2023,MFB073,Propulsive,3.0825,6.2309
znSGwLTxCeVwZdU894tk,10/10/2023,MFB074,Propulsive,-2.0175,0.9208
HjXp3xvdgVvagIRJls6T,10/10/2023,MFB074,Propulsive,-1.9623,-0.7994
Gngs10i6bg11mkSg8U2H,10/3/2023,MFB074,Propulsive,0.885,-2.0934
nPwS7QXg1ZOdANmTQglc,10/3/2023,MFB074,Propulsive,-1.6849,-0.8325
CCvjmZuc3Ct4LMM8Zy7W,9/26/2023,MFB074,Propulsive,-3.0804,-1.2162
hBixUxFugaZY0pgIaKrD,9/26/2023,MFB074,Propulsive,-1.0981,-0.8157
k6E3UyMMzqj9Mt8cDoxP,9/19/2023,MFB074,Propulsive,-3.3691,-3.3905
fW9ZYGgGc9FSPTh7SKs5,9/19/2023,MFB074,Propulsive,-1.4701,0.0405
iUWoCcdsni07kp0FiUG3,9/12/2023,MFB074,Propulsive,-4.6855,-4.5527
alGvxaE5PlWEnwV5dlbi,9/12/2023,MFB074,Propulsive,-1.936,-1.2792
4HqgngoCPbxWewmS91sm,8/29/2023,MFB074,Propulsive,-4.9839,-4.2984
ZgvqCJMTE5nsOrT43Ym8,8/29/2023,MFB074,Propulsive,-7.1115,-3.1046
2qlTDuXt6gqL2KI85qlj,8/29/2023,MFB074,Propulsive,-2.0426,-2.4405
Q8lDX7Qpor2Xo2MgIRoz,10/17/2023,MFB075,Propulsive,1.753,2.8881
P2Sxsbv3574ub4vt78SD,10/17/2023,MFB075,Propulsive,2.8477,1.962
SLnvOvVNnNm0gzLXvZJy,10/10/2023,MFB075,Propulsive,1.6136,1.747
y0KM1rEI3EiTl8vo0GCC,10/10/2023,MFB075,Propulsive,3.3617,1.7543
rAN2VBHcy0w6isOS141Y,10/3/2023,MFB075,Propulsive,1.1285,-1.8158
XzWDZR62z1Aq3sxDSBRw,10/3/2023,MFB075,Propulsive,1.0245,0.1191
xK6OaMECTqtfFgcuiPRz,9/26/2023,MFB075,Propulsive,-0.2663,-1.1756
ZX49210ZL37st1an6kl7,9/26/2023,MFB075,Propulsive,1.4247,0.3307
3TuBXeDvgtjfVAvNbjgJ,9/19/2023,MFB075,Propulsive,2.2556,3.2503
ENe3NHpZPIhqRpyVKTBS,9/19/2023,MFB075,Propulsive,4.2149,2.3917
9eltM1YvRux9GiJIC7Ho,8/29/2023,MFB075,Propulsive,1.6681,1.4164
0rJDdtBZzNgNrejQJ8qL,8/29/2023,MFB075,Propulsive,4.6181,4.1957
4BiH6KqSXdPJ8URJGwYZ,8/29/2023,MFB075,Propulsive,5.7077,5.7208
MRRUHAE2Fw9Fu0M9UZSI,10/17/2023,MFB076,Propulsive,4.3768,4.0533
CVu5sD3wuw3gMMMa3xIb,10/17/2023,MFB076,Propulsive,5.9736,8.3857
lNuxnbZRcpqiZVXiO9j4,10/10/2023,MFB076,Propulsive,2.5641,1.2073
kN1a9YsiPyMNU4gseKWR,10/10/2023,MFB076,Propulsive,0.0,0.4312
vJ9Rm5Wzim9AO8z6wrbL,10/3/2023,MFB076,Propulsive,3.056,3.1114
pvnOgpFTCCvpO4LRyxw8,10/3/2023,MFB076,Propulsive,2.8871,4.3964
lEFyxr9ISLP3Hgj6jWm1,9/26/2023,MFB076,Propulsive,2.3726,-0.1369
LXpWBQWuKUHRwoVbehbc,9/26/2023,MFB076,Propulsive,1.2205,2.1937
NldIDuKcFd4eJOMUvkQX,9/19/2023,MFB076,Propulsive,-0.2151,-2.006
7zXMLHxXrWqkRtClf2eT,9/19/2023,MFB076,Propulsive,-0.4444,-3.2435
V8SS1kTb9JmRPDKfETr6,9/12/2023,MFB076,Propulsive,1.1969,-1.0993
GD1vZlk97Kf09W8Y65oI,9/12/2023,MFB076,Propulsive,2.1434,1.427
O2Ex1r3kneVlIpgjQgp2,8/29/2023,MFB076,Propulsive,4.0438,5.2457
zW3lfKERVJ4A7iWjwwjm,8/29/2023,MFB076,Propulsive,0.7276,0.7784
AHm0WSiBhtO18QN6PH6F,8/29/2023,MFB076,Propulsive,1.8361,5.0982
QHAmXqxx27a1HqKNuLDg,10/17/2023,MFB077,Propulsive,5.4618,3.7516
hR5pYuIlLtvn649FkTHa,10/17/2023,MFB077,Propulsive,8.3074,7.6421
OGG1RWBgXWnFbMEB0IAU,10/10/2023,MFB077,Propulsive,2.8464,2.1807
kUBu2O8Yr3XyoevFdo6w,10/10/2023,MFB077,Propulsive,3.3889,3.1936
MFqaQtgQApKphIoY68hS,10/3/2023,MFB077,Propulsive,7.2533,7.7546
Cg0rYyK4iQeFI64eWDsJ,10/3/2023,MFB077,Propulsive,9.2352,8.7349
OlldL2gu1ki3dkDNcd6u,9/26/2023,MFB077,Propulsive,9.4527,11.9252
nsdVFRBdl73aSJVdhwfJ,9/26/2023,MFB077,Propulsive,7.0485,7.6314
AwtSH1QexHgwTiUtD4ch,9/19/2023,MFB077,Propulsive,4.2884,2.8195
xDSxIoaA3jb5Uy2nJdCg,9/19/2023,MFB077,Propulsive,4.9053,2.9492
huLIiWzaIMug23ZMlJlV,9/12/2023,MFB077,Propulsive,6.2916,6.9107
l4s2KlBVFxdDYtw1VMeu,9/12/2023,MFB077,Propulsive,6.3167,5.9492
5WHSqTmRR1t7ACddempm,8/29/2023,MFB077,Propulsive,3.8228,2.7001
JZghVNeYYtgUsRxSdRxs,8/29/2023,MFB077,Propulsive,3.2771,1.7724
oAV80SoLWiFV4f1E2coF,8/29/2023,MFB077,Propulsive,6.8678,5.1092
so3gcTTYzT6CwkqD0ls7,10/17/2023,MFB078,Propulsive,-1.3699,-0.4914
ceWs8MvPfGNxpvQC6sJ8,10/17/2023,MFB078,Propulsive,-0.6818,0.7326
wmIesCJIkAUCSLHarhSW,10/10/2023,MFB078,Propulsive,-0.187,1.9181
RHwhKg2buURK6Ak95rFL,10/10/2023,MFB078,Propulsive,-2.4748,-0.849
103AJfJRhQedbd8XY9U0,10/3/2023,MFB078,Propulsive,-2.7943,-0.0982
fb31g7b4zCziZFufmdv6,10/3/2023,MFB078,Propulsive,-1.6791,-1.3352
